Csaladihaz;;;;
Elem ID;Egyedi ID;ARCHICAD Classification - 22;Érintett helyiség neve;Követelmények
STL-007;0B4B5B6A-4854-4519-A715-2A5844467E79;Column;;8-7-Hőátbocsátás#3-1-Forma#3-4-Ökológiai lábnyom#7-2-Akadálymentesítés#3-6-Léghang gátlás#2-4-Színhasználat#
STL-008;97DAD2C0-7CE9-4A56-942A-41E417373501;Column;;2-1-Hőátbocsátás#4-6-Forma#3-8-Ökológiai lábnyom#7-2-Akadálymentesítés#6-8-Léghang gátlás#1-6-Színhasználat#
STL-009;0E73186B-A00D-4915-A452-CD1A05F94FF3;Column;;6-5-Hőátbocsátás#2-1-Forma#4-9-Ökológiai lábnyom#3-7-Akadálymentesítés#4-3-Léghang gátlás#8-7-Színhasználat#
STL-010;AF22DCBC-1DDD-4234-B860-EAFB31B1E376;Column;;1-9-Hőátbocsátás#8-2-Forma#7-1-Ökológiai lábnyom#9-8-Akadálymentesítés#9-1-Léghang gátlás#4-8-Színhasználat#
STL-011;8F9D7BB3-8597-4659-8279-40A18CE3B9D8;Column;;8-5-Hőátbocsátás#8-2-Forma#4-6-Ökológiai lábnyom#6-6-Akadálymentesítés#9-9-Léghang gátlás#2-2-Színhasználat#
STL-012;E30EEDCC-147A-43F0-9118-C839EA1706B6;Column;;6-6-Hőátbocsátás#8-4-Forma#5-2-Ökológiai lábnyom#9-10-Akadálymentesítés#4-1-Léghang gátlás#2-3-Színhasználat#
STL-013;13A65327-9C35-49BA-8CD8-55D857F86745;Column;;7-5-Hőátbocsátás#7-3-Forma#2-3-Ökológiai lábnyom#6-3-Akadálymentesítés#4-8-Léghang gátlás#10-2-Színhasználat#
STL-014;F68CFA8B-5902-463F-8A4A-445B96B43978;Column;;10-6-Szerkezeti működés#6-5-Lépéshang gátlás#2-6-Akadálymentesítés#5-4-Anyaghasználat#7-8-Lehajlás#7-7-Színhasználat#
STL-015;A9E39DF3-FB0F-495B-8763-33D653E6CA2D;Column;;1-10-Szerkezeti működés#3-7-Lépéshang gátlás#4-1-Akadálymentesítés#2-2-Anyaghasználat#8-1-Lehajlás#6-7-Színhasználat#
STL-016;810E6858-6877-45C2-9E3D-88B4E0EE9635;Column;;1-1-Szerkezeti működés#2-7-Lépéshang gátlás#6-3-Akadálymentesítés#2-4-Anyaghasználat#5-9-Lehajlás#8-1-Színhasználat#
STL-017;17FFA012-39F5-4BB5-8E81-6B7371AF1B86;Column;;8-9-Szerkezeti működés#1-5-Lépéshang gátlás#1-8-Akadálymentesítés#10-5-Anyaghasználat#2-9-Lehajlás#7-5-Színhasználat#
STL-018;0DB74CAF-EE1E-4C7E-9090-AB766B31FD28;Column;;4-7-Szerkezeti működés#4-10-Lépéshang gátlás#3-9-Akadálymentesítés#9-8-Anyaghasználat#10-9-Lehajlás#1-6-Színhasználat#
STL-019;631794EB-D242-4C67-9569-C3F7A9EB87C6;Column;;8-10-Szerkezeti működés#4-9-Lépéshang gátlás#8-6-Akadálymentesítés#5-8-Anyaghasználat#1-10-Lehajlás#2-2-Színhasználat#
STL-020;5ED8995D-31D7-4E89-B054-4D279DB87C81;Column;;6-8-Szerkezeti működés#2-1-Lépéshang gátlás#10-10-Akadálymentesítés#8-2-Anyaghasználat#7-8-Lehajlás#5-7-Színhasználat#
STL-021;3850B88B-1773-4F18-B450-5AAEEEDC4D7B;Column;;6-2-Szerkezeti működés#3-6-Lépéshang gátlás#5-7-Akadálymentesítés#7-2-Anyaghasználat#1-5-Lehajlás#2-8-Színhasználat#
STL-022;86483DFC-5E9C-4E4F-B7F2-38AD1813DA1B;Column;;9-3-Szerkezeti működés#1-9-Lépéshang gátlás#7-8-Akadálymentesítés#8-5-Anyaghasználat#1-10-Lehajlás#10-8-Színhasználat#
STL-023;03B13957-33C8-470A-B3BC-279748FE4127;Column;;6-8-Szerkezeti működés#8-7-Lépéshang gátlás#9-4-Akadálymentesítés#10-8-Anyaghasználat#6-9-Lehajlás#10-2-Színhasználat#
STL-024;8D9E4F1D-4993-4302-868C-5AF74BA98369;Column;;2-2-Szerkezeti működés#2-9-Lépéshang gátlás#10-6-Akadálymentesítés#2-10-Anyaghasználat#5-5-Lehajlás#2-8-Színhasználat#
STR-E-001;C0FFCC2E-D2A8-47BD-B5A8-183FB4B1FB89;Stair;;2-4-Szerkezeti működés#1-1-Lépéshang gátlás#2-3-Akadálymentesítés#8-8-Anyaghasználat#9-5-Lehajlás#7-9-Színhasználat#
STR-E-002;81F84515-FBB7-4FAD-A885-D71269459023;Stair;;10-4-Szerkezeti működés#1-7-Lépéshang gátlás#5-9-Akadálymentesítés#1-1-Anyaghasználat#1-6-Lehajlás#6-2-Színhasználat#
STR-E-003;6A8B7F2C-BD49-4484-B6D6-6441A1397E0E;Stair;;7-10-Szerkezeti működés#8-7-Lépéshang gátlás#5-10-Akadálymentesítés#4-5-Anyaghasználat#4-7-Lehajlás#7-4-Színhasználat#
STR-E-004;250F91C1-D64E-4090-A3D0-3876C4109E88;Stair;;2-7-Szerkezeti működés#6-6-Lépéshang gátlás#1-1-Akadálymentesítés#5-5-Anyaghasználat#4-10-Lehajlás#4-9-Színhasználat#
STR-E-005;D105C9C6-5AE1-436C-84EF-A00B708318BE;Stair;;8-5-Szerkezeti működés#6-1-Lépéshang gátlás#5-9-Akadálymentesítés#3-1-Anyaghasználat#3-7-Lehajlás#10-9-Színhasználat#
STR-I-001;E3AC771A-E0FF-48A6-9971-DD1691EBB77C;Stair;Dining;2-4-Szerkezeti működés#5-1-Lépéshang gátlás#3-2-Akadálymentesítés#8-9-Anyaghasználat#9-5-Lehajlás#1-10-Színhasználat#
STR-I-002;9A0B417B-2410-4B90-AD34-F43D840BD531;Stair;Stairway;3-4-Szerkezeti működés#2-9-Lépéshang gátlás#6-4-Akadálymentesítés#4-4-Anyaghasználat#4-3-Lehajlás#2-5-Színhasználat#
STR-I-003;8517B30A-E5F3-42C7-9545-CDE8D8F8DF0A;Stair;Corridor;5-5-Szerkezeti működés#6-5-Lépéshang gátlás#10-5-Akadálymentesítés#10-4-Anyaghasználat#10-2-Lehajlás#7-5-Színhasználat#
STR-I-004;346FFAD1-6C01-48A7-ABEE-F91369A44646;Stair;Stairway;4-9-Szerkezeti működés#4-2-Lépéshang gátlás#3-2-Akadálymentesítés#5-1-Anyaghasználat#6-7-Lehajlás#9-4-Színhasználat#
STR-I-005;91AAC4CC-D762-421D-815E-EAEDF23709B3;Stair;Stairway;1-7-Szerkezeti működés#5-1-Lépéshang gátlás#2-3-Akadálymentesítés#7-7-Anyaghasználat#1-4-Lehajlás#8-6-Színhasználat#
TERRAINWORKS - Backfill under house;4C25CB9A-E569-4E5E-B56C-6253A7CF41A9;Site Geometry;;4-2-Szerkezeti működés#6-6-Lépéshang gátlás#8-6-Akadálymentesítés#8-1-Anyaghasználat#8-10-Lehajlás#7-7-Színhasználat#
TOPRAIL - 001;0EA89EB8-4965-4D7D-8BF2-64CED38422D5;Rail;Stairway;1-2-Szerkezeti működés#5-3-Lépéshang gátlás#6-9-Akadálymentesítés#8-1-Anyaghasználat#9-7-Lehajlás#8-4-Színhasználat#
TOPRAIL - 001;1A3874D8-0A54-4924-AD34-68C0A8C9CA70;Railing;;6-10-Szerkezeti működés#8-9-Lépéshang gátlás#6-5-Akadálymentesítés#8-6-Anyaghasználat#1-2-Lehajlás#6-2-Színhasználat#
TOPRAIL - 001;2A9CD8EA-65A1-44D1-B5EC-1FC8E99D84A1;Railing;;1-8-Szerkezeti működés#7-5-Lépéshang gátlás#5-7-Akadálymentesítés#5-1-Anyaghasználat#8-4-Lehajlás#5-1-Színhasználat#
TOPRAIL - 001;84A325C9-747F-4562-9F25-DF2CC1831C7C;Railing;;8-3-Szerkezeti működés#4-3-Lépéshang gátlás#9-1-Akadálymentesítés#8-3-Anyaghasználat#4-9-Lehajlás#2-4-Színhasználat#
TOPRAIL - 001;B61CDB0A-CE66-4B76-959D-0FBF315C8707;Railing;;3-1-Szerkezeti működés#7-9-Lépéshang gátlás#1-8-Akadálymentesítés#7-9-Anyaghasználat#10-5-Lehajlás#5-8-Színhasználat#
TOPRAIL CONNECTION - 001;95C61CBF-2B0D-4EE5-A38A-B6ECC51B9F9D;Rail;;4-2-Szerkezeti működés#5-10-Lépéshang gátlás#4-3-Akadálymentesítés#3-2-Anyaghasználat#8-8-Lehajlás#6-5-Színhasználat#
TOPRAIL CONNECTION - 001;A48E746C-9FD8-43DC-99EE-4B4E831DA5E5;Rail;;5-5-Szerkezeti működés#5-9-Lépéshang gátlás#8-9-Akadálymentesítés#1-1-Anyaghasználat#3-4-Lehajlás#9-2-Színhasználat#
TOPRAIL CONNECTION - 001;AB5B0DF5-A646-430D-B28E-BFA2080F79A4;Rail;;2-4-Szerkezeti működés#5-7-Lépéshang gátlás#2-5-Akadálymentesítés#9-6-Anyaghasználat#4-1-Lehajlás#10-2-Színhasználat#
TRC-001;F5C70F4B-7C19-4FC5-BAD6-4CFA6ECE5EBA;Slab;;5-4-Szerkezeti működés#9-1-Lépéshang gátlás#4-7-Akadálymentesítés#8-9-Anyaghasználat#8-3-Lehajlás#3-3-Színhasználat#
TRC-002;A47286B4-F464-495C-9986-65BEF1E17E47;Slab;;10-10-Szerkezeti működés#6-2-Lépéshang gátlás#5-5-Akadálymentesítés#10-2-Anyaghasználat#4-5-Lehajlás#9-6-Színhasználat#
WAL-E-001;D6982444-0196-44FD-A3BD-418104332334;Wall;Bedroom;1-8-Szerkezeti működés#1-4-Lépéshang gátlás#2-6-Akadálymentesítés#2-6-Anyaghasználat#6-10-Lehajlás#3-1-Színhasználat#
WAL-E-002;D13671C7-66AC-4EE3-91C3-CB9B87788167;Wall;Bedroom;4-1-Szerkezeti működés#7-2-Lépéshang gátlás#9-9-Akadálymentesítés#1-6-Anyaghasználat#1-7-Lehajlás#9-6-Színhasználat#
WAL-E-003;CE3B984F-345C-4B4F-9D17-A441037C58D7;Wall;Bedroom;10-3-Szerkezeti működés#10-10-Lépéshang gátlás#9-5-Akadálymentesítés#2-7-Anyaghasználat#5-8-Lehajlás#6-9-Színhasználat#
WAL-E-004;5F7828F9-9E57-4E0B-BB4C-72FB81903101;Wall;Bathroom;6-10-Szerkezeti működés#2-7-Lépéshang gátlás#1-2-Akadálymentesítés#9-9-Anyaghasználat#8-2-Lehajlás#9-1-Színhasználat#
WAL-E-005;4DBFF563-14E7-4E9A-8482-A47263E18294;Wall;Bathroom;2-4-Szerkezeti működés#4-3-Lépéshang gátlás#4-3-Akadálymentesítés#4-6-Anyaghasználat#8-5-Lehajlás#1-8-Színhasználat#
WAL-E-006;E8B2678A-1FA4-4F2B-994E-43712460825F;Wall;Dining;4-5-Szerkezeti működés#5-3-Lépéshang gátlás#4-10-Akadálymentesítés#8-9-Anyaghasználat#10-1-Lehajlás#5-8-Színhasználat#
WAL-E-007;B6E804D4-216B-4E66-A0F6-FB0A4B0563F8;Wall;Office room;7-6-Szerkezeti működés#9-3-Lépéshang gátlás#10-2-Akadálymentesítés#10-2-Anyaghasználat#7-7-Lehajlás#10-2-Színhasználat#
WAL-E-009;6FE11E1F-3B73-48BE-BE58-324209467986;Wall;Bathroom;2-6-Szerkezeti működés#7-2-Lépéshang gátlás#2-1-Akadálymentesítés#1-8-Anyaghasználat#10-3-Lehajlás#6-1-Színhasználat#
WAL-E-010;128AEB92-7789-4BD2-829B-CD65688081B2;Wall;Kitchen;3-1-Szerkezeti működés#7-9-Lépéshang gátlás#9-10-Akadálymentesítés#6-4-Anyaghasználat#2-6-Lehajlás#9-8-Színhasználat#
WAL-E-011;43E55693-45A1-4736-BED0-124DA97FB0FB;Wall;Mechanical room;8-8-Szerkezeti működés#8-8-Lépéshang gátlás#6-10-Akadálymentesítés#3-6-Anyaghasználat#1-9-Lehajlás#9-9-Színhasználat#
WAL-E-012;B33753E0-14FE-4A02-A699-7FF80DA9756A;Wall;Mechanical room;2-2-Szerkezeti működés#6-10-Lépéshang gátlás#10-8-Akadálymentesítés#3-10-Anyaghasználat#3-8-Lehajlás#8-3-Színhasználat#
WAL-E-013;C654B700-6274-4276-AEF0-F1E5D80E1212;Wall;Kitchen;7-3-Szerkezeti működés#3-3-Lépéshang gátlás#4-7-Akadálymentesítés#1-10-Anyaghasználat#10-6-Lehajlás#10-10-Színhasználat#
WAL-E-014;2428E078-6349-4EAF-9782-298B88FD09E0;Wall;Bathroom;4-7-Szerkezeti működés#4-1-Lépéshang gátlás#7-5-Akadálymentesítés#1-1-Anyaghasználat#8-4-Lehajlás#1-1-Színhasználat#
WAL-E-015;53FF7555-3794-48F1-BD8B-61045EA0B765;Wall;Mechanical room;7-3-Szerkezeti működés#2-5-Lépéshang gátlás#7-4-Akadálymentesítés#2-1-Anyaghasználat#2-6-Lehajlás#1-9-Színhasználat#
WAL-E-016;34FDC9B4-3793-4C0D-AC6D-8A09095C1636;Wall;Corridor;1-2-Szerkezeti működés#3-6-Lépéshang gátlás#5-5-Akadálymentesítés#7-4-Anyaghasználat#3-7-Lehajlás#8-9-Színhasználat#
WAL-E-017;01075E6D-4640-4282-B8E0-C840077F00D3;Wall;WC;5-4-Szerkezeti működés#4-5-Lépéshang gátlás#3-3-Akadálymentesítés#1-4-Anyaghasználat#10-6-Lehajlás#6-7-Színhasználat#
WAL-E-018;751F9BD3-1DFA-4D36-8900-36F95C2D8C85;Wall;Livingroom;7-9-Szerkezeti működés#5-2-Lépéshang gátlás#10-1-Akadálymentesítés#8-1-Anyaghasználat#3-3-Lehajlás#9-5-Színhasználat#
WAL-E-018;BC1E7D39-C7F9-4371-AEF8-6046B3144D27;Wall;Livingroom;4-4-Szerkezeti működés#6-2-Lépéshang gátlás#1-1-Akadálymentesítés#7-1-Anyaghasználat#10-1-Lehajlás#10-1-Színhasználat#
WAL-E-019;DD1927D1-0F46-42BD-8ABE-4ACEF4BB01F7;Wall;Livingroom;2-2-Szerkezeti működés#3-9-Lépéshang gátlás#10-3-Akadálymentesítés#2-8-Anyaghasználat#10-1-Lehajlás#8-8-Színhasználat#
WAL-E-020;81E97FFE-BBBF-4D8F-BC28-3960C5506309;Wall;Livingroom;5-8-Szerkezeti működés#6-4-Lépéshang gátlás#5-9-Akadálymentesítés#2-4-Anyaghasználat#8-6-Lehajlás#5-6-Színhasználat#
WAL-E-021;1D691C8E-AEAE-4A27-990D-99461F538451;Wall;Office room;6-4-Szerkezeti működés#4-10-Lépéshang gátlás#5-3-Akadálymentesítés#7-8-Anyaghasználat#5-6-Lehajlás#10-1-Színhasználat#
WAL-E-022;646CC07A-A891-40F9-8B86-42D8AAA172C3;Wall;Bedroom;8-5-Szerkezeti működés#3-10-Lépéshang gátlás#6-3-Akadálymentesítés#3-3-Anyaghasználat#4-4-Lehajlás#3-10-Színhasználat#
WAL-E-023;243714AD-C40E-4D8E-B80B-ADB528F21BBA;Wall;Corridor II;8-8-Szerkezeti működés#3-6-Lépéshang gátlás#3-1-Akadálymentesítés#10-7-Anyaghasználat#5-7-Lehajlás#8-8-Színhasználat#
WAL-E-024;D7E5E514-8CAF-48FB-A3A8-BDD334EAA004;Wall;WC;5-10-Szerkezeti működés#4-3-Lépéshang gátlás#9-2-Akadálymentesítés#2-6-Anyaghasználat#5-3-Lehajlás#8-10-Színhasználat#
WAL-I-001;3BBA0080-4ECF-441D-A797-807A2D4EFAF6;Partition Wall;Bedroom;6-3-Szerkezeti működés#7-1-Lépéshang gátlás#10-9-Akadálymentesítés#8-5-Anyaghasználat#10-3-Lehajlás#3-6-Színhasználat#
WAL-I-002;52103E6C-D465-472E-8741-EAA6CF33B16A;Partition Wall;Bedroom;1-10-Szerkezeti működés#9-10-Lépéshang gátlás#2-4-Akadálymentesítés#3-6-Anyaghasználat#6-2-Lehajlás#1-8-Színhasználat#
WAL-I-003;21969458-7322-4A16-A536-85287A258107;Partition Wall;Corridor;2-2-Szerkezeti működés#5-1-Lépéshang gátlás#3-3-Akadálymentesítés#2-4-Anyaghasználat#7-4-Lehajlás#2-1-Színhasználat#
WAL-I-004;12D2022A-0267-44F4-B67E-87A4132AC4F8;Partition Wall;Bathroom;2-1-Szerkezeti működés#8-4-Lépéshang gátlás#1-9-Akadálymentesítés#1-1-Anyaghasználat#10-10-Lehajlás#3-5-Színhasználat#
WAL-I-005;9BE5B75C-3547-47C7-BD41-0BDD5D768664;Partition Wall;Bathroom;4-6-Szerkezeti működés#4-8-Lépéshang gátlás#3-6-Akadálymentesítés#3-3-Anyaghasználat#2-10-Lehajlás#7-4-Színhasználat#
WAL-I-006;B48039D5-0001-440F-9692-35980862EF68;Partition Wall;Stairway;10-1-Szerkezeti működés#1-2-Lépéshang gátlás#2-5-Akadálymentesítés#9-5-Anyaghasználat#6-5-Lehajlás#9-3-Színhasználat#
WAL-I-007;43155099-71F1-4727-954E-95AF68A169E2;Partition Wall;Bathroom;5-3-Szerkezeti működés#2-7-Lépéshang gátlás#8-7-Akadálymentesítés#7-9-Anyaghasználat#9-9-Lehajlás#6-10-Színhasználat#
WAL-I-008;D16F0CB2-8B78-498E-8E79-9F5052FFBE14;Partition Wall;Storage;9-8-Szerkezeti működés#1-1-Lépéshang gátlás#5-1-Akadálymentesítés#7-9-Anyaghasználat#9-4-Lehajlás#8-10-Színhasználat#
WAL-I-009;816DB8E2-F926-4376-8C36-A0453CF5C85F;Partition Wall;Stairway;10-5-Szerkezeti működés#7-5-Lépéshang gátlás#10-2-Akadálymentesítés#2-5-Anyaghasználat#5-3-Lehajlás#8-1-Színhasználat#
WAL-I-010;3984CC39-3D21-4AD4-9007-7A8D17AC19E7;Partition Wall;Stairway;8-8-Szerkezeti működés#5-9-Lépéshang gátlás#10-10-Akadálymentesítés#8-4-Anyaghasználat#2-8-Lehajlás#5-2-Színhasználat#
WAL-I-011;C1AF757B-3F59-49F5-BFF3-CE53A729F0EE;Partition Wall;Stairway;8-10-Szerkezeti működés#2-5-Lépéshang gátlás#8-9-Akadálymentesítés#8-7-Anyaghasználat#1-4-Lehajlás#5-1-Színhasználat#
WAL-I-012;1FCAD7CE-1F36-4F7C-941E-52A3A4EC0322;Partition Wall;Stairway;10-8-Szerkezeti működés#6-3-Lépéshang gátlás#4-8-Akadálymentesítés#6-3-Anyaghasználat#8-5-Lehajlás#8-2-Színhasználat#
WAL-I-013;853C219F-3169-48D4-835D-54A36661D663;Partition Wall;Stairway;8-3-Szerkezeti működés#3-2-Lépéshang gátlás#10-1-Akadálymentesítés#5-2-Anyaghasználat#3-1-Lehajlás#9-3-Színhasználat#
WAL-I-014;3E0B5A9B-9CFF-4A66-9B33-4C71E9C5B7B5;Partition Wall;Stairway;9-1-Szerkezeti működés#8-1-Lépéshang gátlás#1-6-Akadálymentesítés#4-9-Anyaghasználat#3-4-Lehajlás#9-5-Színhasználat#
WAL-I-015;F648733D-1B8A-4C3F-8066-502E33ED9AEC;Partition Wall;Stairway;4-1-Szerkezeti működés#6-9-Lépéshang gátlás#10-3-Akadálymentesítés#8-2-Anyaghasználat#3-3-Lehajlás#3-2-Színhasználat#
WAL-I-016;38FFF00E-A554-47D9-A718-DE2FF44682D0;Partition Wall;Kitchen;5-5-Szerkezeti működés#5-3-Lépéshang gátlás#9-3-Akadálymentesítés#10-10-Anyaghasználat#5-10-Lehajlás#6-1-Színhasználat#
WAL-I-017;36E1CDF9-AAE9-4152-844B-14F0CF56B487;Partition Wall;Entrance;6-9-Szerkezeti működés#5-7-Lépéshang gátlás#6-2-Akadálymentesítés#4-7-Anyaghasználat#1-8-Lehajlás#2-5-Színhasználat#
WAL-I-018;6E7F20FE-A8A8-4A9A-8C7E-BDFB6F7AA3E6;Partition Wall;Entrance;10-2-Szerkezeti működés#7-4-Lépéshang gátlás#9-8-Akadálymentesítés#5-1-Anyaghasználat#8-6-Lehajlás#3-2-Színhasználat#
WAL-I-019;0CBA2620-8152-465A-81D9-6EDBE1E0405A;Partition Wall;Entrance;6-10-Szerkezeti működés#6-5-Lépéshang gátlás#4-3-Akadálymentesítés#3-5-Anyaghasználat#8-8-Lehajlás#9-9-Színhasználat#
WAL-I-020;64684FC7-DD74-4CD8-9299-1F3557667497;Partition Wall;Stairway;8-5-Szerkezeti működés#3-4-Lépéshang gátlás#8-2-Akadálymentesítés#8-1-Anyaghasználat#10-10-Lehajlás#8-3-Színhasználat#
WAL-I-021;D03809D5-F2DD-49F1-9E79-FF65486EAAB3;Partition Wall;Stairway;5-10-Szerkezeti működés#9-8-Lépéshang gátlás#6-4-Akadálymentesítés#3-4-Anyaghasználat#1-1-Lehajlás#2-3-Színhasználat#
WAL-I-022;43056B0E-CE5B-45B4-A129-34006209AC81;Partition Wall;Office room;9-1-Szerkezeti működés#5-7-Lépéshang gátlás#10-6-Akadálymentesítés#5-9-Anyaghasználat#1-2-Lehajlás#5-5-Színhasználat#
WAL-I-023;1E8F1D3F-3F17-454B-BF5E-124333C98A7D;Partition Wall;Corridor I;9-1-Szerkezeti működés#1-4-Lépéshang gátlás#4-5-Akadálymentesítés#3-1-Anyaghasználat#4-9-Lehajlás#2-4-Színhasználat#
WAL-I-024;1863DC8B-C258-4B66-8FD7-3C2BBADCF758;Partition Wall;Closet;4-6-Szerkezeti működés#8-10-Lépéshang gátlás#3-8-Akadálymentesítés#5-5-Anyaghasználat#8-10-Lehajlás#2-4-Színhasználat#
WAL-I-025;19CBFEA0-D3F1-41B0-8C4F-938E2C10C991;Partition Wall;Office room;3-8-Szerkezeti működés#1-1-Lépéshang gátlás#9-9-Léghang gátlás#9-5-Anyaghasználat#4-2-Lehajlás#9-6-Színhasználat#
WAL-I-026;C27C58CE-D04A-496A-BF0D-35D4C4B8011D;Partition Wall;Corridor II;9-10-Szerkezeti működés#5-5-Lépéshang gátlás#3-6-Léghang gátlás#9-7-Anyaghasználat#1-2-Lehajlás#8-7-Színhasználat#
WAL-I-027;37E55AFC-4E66-436A-85C9-4547E8B71F4C;Partition Wall;Corridor II;10-8-Szerkezeti működés#8-4-Lépéshang gátlás#9-9-Léghang gátlás#10-3-Anyaghasználat#3-1-Lehajlás#3-7-Színhasználat#
WAL-I-028;2A78C667-118D-41E9-BFA9-16D4AF4C373E;Partition Wall;Corridor I;1-9-Szerkezeti működés#7-4-Lépéshang gátlás#1-8-Léghang gátlás#2-5-Anyaghasználat#2-5-Lehajlás#4-7-Színhasználat#
WAL-I-029;4FD6398B-4977-4418-8222-5D059209FA00;Partition Wall;WC;7-2-Szerkezeti működés#4-10-Lépéshang gátlás#5-9-Léghang gátlás#3-3-Anyaghasználat#2-1-Lehajlás#7-1-Színhasználat#
WAL-I-030;BE6DF09C-48DA-42BF-81EA-0FF409A1839A;Partition Wall;WC;4-8-Szerkezeti működés#6-1-Lépéshang gátlás#4-10-Léghang gátlás#3-4-Anyaghasználat#7-4-Lehajlás#9-8-Színhasználat#
WAL-I-031;DC1304EF-4FE7-427A-862B-4FD3CDDEE60F;Partition Wall;WC;5-2-Szerkezeti működés#9-3-Lépéshang gátlás#5-1-Léghang gátlás#6-1-Anyaghasználat#9-10-Lehajlás#2-1-Színhasználat#
WAL-I-032;059D933C-CF8F-43AC-887D-107109406F6E;Partition Wall;WC;2-6-Tűzgátlás#1-4-Hőveszteség#2-9-Léghang gátlás#10-9-Összeépíthetőség#5-8-Megépíthetőség#5-9-Színhasználat#
WAL-I-033;DA0097CF-5840-4239-B6FE-D512967ACEB5;Partition Wall;Bedroom;7-10-Tűzgátlás#7-8-Hőveszteség#6-1-Léghang gátlás#8-8-Összeépíthetőség#1-7-Megépíthetőség#8-1-Színhasználat#
WAL-I-034;B13D63CC-86B1-4F33-B18E-FAF139D3667D;Partition Wall;Bedroom;1-6-Tűzgátlás#7-1-Hőveszteség#5-7-Léghang gátlás#6-3-Összeépíthetőség#3-5-Megépíthetőség#7-4-Színhasználat#
WAL-I-035;84001EA7-28AA-47F8-A91E-0D36CC380809;Partition Wall;Bedroom;4-10-Tűzgátlás#3-2-Hőveszteség#5-3-Léghang gátlás#4-4-Összeépíthetőség#5-8-Megépíthetőség#10-9-Színhasználat#
WAL-I-036;E5EA2CBD-4206-402B-8A71-175723EB5FF2;Partition Wall;Entrance;5-5-Tűzgátlás#6-2-Hőveszteség#2-6-Léghang gátlás#3-3-Összeépíthetőség#7-4-Megépíthetőség#3-2-Színhasználat#
WAL-I-037;713971A4-0BD6-4292-9A82-686BC64ADD9C;Partition Wall;WC;1-6-Tűzgátlás#7-4-Hőveszteség#10-2-Léghang gátlás#1-4-Összeépíthetőség#8-3-Megépíthetőség#5-7-Színhasználat#
WAL-I-038;C49D61A9-B064-41C9-8A5C-93DC23FBFC12;Partition Wall;Corridor I;10-6-Tűzgátlás#4-2-Hőveszteség#8-10-Léghang gátlás#8-6-Összeépíthetőség#6-3-Megépíthetőség#2-2-Színhasználat#
WAL-I-039;6A5521A3-8E82-46EC-9DC3-6339FD7684EC;Partition Wall;Bathroom;9-8-Tűzgátlás#8-3-Hőveszteség#5-3-Léghang gátlás#4-2-Összeépíthetőség#4-4-Megépíthetőség#9-1-Színhasználat#
WAL-I-040;09AD789C-0BCB-416F-9CCA-7A0D3D1F59B1;Partition Wall;Corridor I;9-3-Tűzgátlás#2-4-Hőveszteség#8-6-Léghang gátlás#9-8-Összeépíthetőség#6-1-Megépíthetőség#2-1-Színhasználat#
WAL-I-041;7C17CEB5-04A4-44F1-9F10-399A4D133855;Partition Wall;Bathroom;6-7-Tűzgátlás#7-3-Hőveszteség#3-1-Léghang gátlás#2-9-Összeépíthetőség#8-1-Megépíthetőség#2-10-Színhasználat#
WALLHOLE;0F0AC1FF-70D8-403B-A887-8EFF84F2F588;Door;Corridor II;9-4-Tűzgátlás#5-8-Hőveszteség#7-9-Léghang gátlás#6-5-Összeépíthetőség#10-8-Megépíthetőség#5-8-Színhasználat#
WALLHOLE;6FBFDFC4-4D06-4E57-9AD0-213E0A89091C;Door;Bathroom;1-4-Tűzgátlás#2-7-Hőveszteség#1-1-Léghang gátlás#2-10-Összeépíthetőség#1-10-Megépíthetőség#7-2-Színhasználat#
WDW-001;225CB577-DF8B-4998-82AF-1BEE32461CCC;Window;WC;10-1-Tűzgátlás#5-8-Hőveszteség#6-1-Léghang gátlás#9-7-Összeépíthetőség#3-5-Megépíthetőség#7-2-Színhasználat#
WDW-001;C6202036-3972-424E-AE31-C0E62A1CEDA1;Window;Livingroom;3-6-Tűzgátlás#2-5-Hőveszteség#2-2-Léghang gátlás#1-6-Összeépíthetőség#3-3-Megépíthetőség#6-1-Színhasználat#
WDW-001;FC910A8C-4972-4190-80FB-00EE72C39BDC;Window;Livingroom;7-7-Tűzgátlás#4-8-Hőveszteség#3-5-Léghang gátlás#8-9-Összeépíthetőség#6-10-Megépíthetőség#1-6-Színhasználat#
WDW-002;467B0523-E40B-4E69-8237-F978DD3CE170;Window;Bedroom;6-5-Tűzgátlás#10-1-Hőveszteség#10-2-Léghang gátlás#1-4-Összeépíthetőség#10-9-Megépíthetőség#7-6-Színhasználat#
WDW-002;831C3AC2-D749-49DF-AF42-445C025AC17A;Window;Storage;1-5-Tűzgátlás#2-7-Hőveszteség#5-4-Léghang gátlás#6-2-Összeépíthetőség#9-2-Megépíthetőség#2-6-Színhasználat#
WDW-002;A57D630F-44DA-4AE7-95A4-8093DDBD3439;Window;WC;9-3-Tűzgátlás#8-1-Hőveszteség#7-8-Léghang gátlás#4-1-Összeépíthetőség#2-5-Megépíthetőség#9-9-Színhasználat#
WDW-003;C1F8322B-2772-4CBB-8960-C219DD08DE3E;Window;Mechanical room;5-8-Tűzgátlás#4-1-Hőveszteség#1-10-Léghang gátlás#6-10-Összeépíthetőség#4-1-Megépíthetőség#6-9-Színhasználat#
